,user,drinks_type,order_time,menudf_index
1081,user446,Tea,15,25
1082,user446,Juice,22,6
1083,user446,Juice,17,6
1084,user446,Juice,10,16
1085,user446,,17,8
1086,user446,,21,19
1087,user446,,16,2
1088,user446,,18,9
1089,user446,Juice,13,19
1090,user328,,19,17
1091,user328,Juice,15,21
1092,user328,Smoothie,10,15
1093,user328,Water,21,12
1094,user328,Smoothie,10,0
1095,user328,Juice,10,22
1096,user328,Water,9,2
1097,user328,,10,3
1098,user328,Coffee,19,11
1099,user328,Water,19,11
1100,user471,,12,25
1101,user471,Smoothie,22,14
1102,user471,Juice,12,8
1103,user471,Water,13,4
1104,user471,Smoothie,12,5
1105,user471,Tea,16,8
1106,user471,Coffee,9,4
1107,user471,Coffee,15,20
1108,user471,Coffee,16,5
1109,user471,,15,12
1110,user465,Smoothie,11,14
1111,user465,Juice,10,12
1112,user465,Coffee,15,5
1113,user465,Coffee,21,24
1114,user465,Coffee,12,9
1115,user465,,9,1
1116,user465,,11,15
1117,user465,Water,15,6
1118,user465,Coffee,20,20
1119,user465,Smoothie,9,17
1120,user318,,16,16
1121,user318,Tea,21,3
1122,user318,,12,6
1123,user318,,15,11
1124,user318,,10,14
1125,user318,,10,23
1126,user318,Smoothie,13,4
1127,user318,Juice,12,14
1128,user318,Tea,20,6
1129,user318,Smoothie,16,13
1130,user105,Coffee,13,2
1131,user105,,12,15
1132,user105,Smoothie,18,13
1133,user105,,10,15
1134,user105,Smoothie,17,4
1135,user105,Water,13,14
1136,user105,Smoothie,14,25
1137,user105,Water,11,1
1138,user105,Coffee,21,22
1139,user105,Coffee,12,7
1140,user234,Tea,13,5
1141,user234,Smoothie,14,19
1142,user234,Water,13,21
1143,user234,,20,19
1144,user234,Water,16,3
1145,user234,Smoothie,11,0
1146,user234,Juice,18,2
1147,user234,,16,17
1148,user234,Smoothie,21,7
1149,user234,Tea,10,7
1150,user48,Coffee,12,20
1151,user48,Smoothie,9,4
1152,user48,Water,9,23
1153,user48,Water,10,14
1154,user48,Tea,14,8
1155,user48,Juice,17,12
1156,user48,Coffee,18,24
1157,user48,,9,10
1158,user48,,21,19
1159,user48,Juice,22,24
1160,user247,Tea,12,24
1161,user247,Coffee,15,12
1162,user247,Smoothie,15,15
1163,user247,Water,10,20
1164,user247,,15,12
1165,user247,Smoothie,20,9
1166,user247,,14,18
1167,user247,,9,6
1168,user247,Water,12,1
1169,user247,Water,21,25
1170,user423,Smoothie,13,18
1171,user423,Tea,14,13
1172,user423,,10,25
1173,user423,Coffee,17,11
1174,user423,Water,13,0
1175,user423,Smoothie,9,3
1176,user423,,13,13
1177,user423,Tea,16,13
1178,user423,Tea,16,20
1179,user423,Smoothie,10,18
1180,user311,,9,7
1181,user311,Juice,16,16
1182,user311,Juice,9,12
1183,user311,,21,6
1184,user311,Coffee,18,23
1185,user311,Tea,13,20
1186,user311,Water,15,8
1187,user311,Smoothie,17,22
1188,user311,,9,2
1189,user311,,13,12
1190,user489,Water,13,2
1191,user489,Smoothie,22,16
1192,user489,Juice,11,2
1193,user489,Water,16,3
1194,user489,Tea,10,17
1195,user489,Juice,22,15
1196,user489,Coffee,13,15
1197,user489,,12,0
1198,user489,Juice,10,25
1199,user489,Water,17,16
1200,user483,Tea,19,14
1201,user483,Water,15,1
1202,user483,Water,17,6
1203,user483,Juice,14,14
1204,user483,Smoothie,18,3
1205,user483,Coffee,19,23
1206,user483,Water,16,10
1207,user483,Smoothie,22,4
1208,user483,Coffee,18,25
1209,user483,,13,6
1210,user384,,19,2
1211,user384,Coffee,14,9
1212,user384,,10,16
1213,user384,Coffee,22,9
1214,user384,,18,14
1215,user384,Smoothie,22,19
1216,user384,Juice,20,24
1217,user384,Coffee,12,11
1218,user384,,19,21
1219,user384,Smoothie,13,20
1220,user161,Water,10,7
1221,user161,Water,12,19
1222,user161,Smoothie,15,19
1223,user161,Tea,9,10
1224,user161,Smoothie,17,17
1225,user161,Juice,21,4
1226,user161,Water,9,4
1227,user161,Coffee,10,19
1228,user161,Juice,10,11
1229,user161,Smoothie,22,17
1230,user333,Coffee,17,1
1231,user333,Smoothie,21,19
1232,user333,Smoothie,18,21
1233,user333,Coffee,22,4
1234,user333,Juice,10,1
1235,user333,Smoothie,21,4
1236,user333,Tea,17,9
1237,user333,,11,7
1238,user333,Smoothie,22,0
1239,user333,Tea,11,25
1240,user19,Coffee,16,5
1241,user19,Tea,12,10
1242,user19,,14,16
1243,user19,Coffee,11,17
1244,user19,Smoothie,19,17
1245,user19,,16,2
1246,user19,Smoothie,13,16
1247,user19,Tea,13,12
1248,user19,Water,21,7
1249,user19,Water,10,5
1250,user26,Smoothie,15,8
1251,user26,,16,18
1252,user26,Smoothie,10,14
1253,user26,Juice,16,21
1254,user26,Smoothie,14,18
1255,user26,,11,17
1256,user26,Coffee,16,2
1257,user26,,9,6
1258,user26,,12,22
1259,user26,Juice,14,8
1260,user65,Tea,11,9
1261,user65,Juice,13,4
1262,user65,Smoothie,12,22
1263,user65,Smoothie,15,25
1264,user65,Tea,17,19
1265,user65,Tea,12,14
1266,user65,Coffee,9,7
1267,user65,Coffee,21,15
1268,user65,Coffee,12,21
1269,user65,,22,25
1270,user334,Coffee,14,8
1271,user334,Coffee,12,10
1272,user334,Coffee,9,22
1273,user334,Juice,11,22
1274,user334,,17,8
1275,user334,Coffee,9,24
1276,user334,Smoothie,13,23
1277,user334,,22,7
1278,user334,Water,17,11
1279,user334,Smoothie,19,19
1280,user361,Juice,14,5
1281,user361,Smoothie,10,11
1282,user361,Smoothie,15,24
1283,user361,Tea,15,7
1284,user361,Coffee,15,14
1285,user361,Tea,15,20
1286,user361,Water,15,8
1287,user361,Smoothie,9,16
1288,user361,,14,0
1289,user361,Smoothie,14,0
1290,user192,Smoothie,17,24
1291,user192,,22,14
1292,user192,Tea,18,22
1293,user192,Tea,13,9
1294,user192,Juice,22,17
1295,user192,Water,22,24
1296,user192,Water,17,16
1297,user192,Coffee,10,19
1298,user192,Coffee,16,12
1299,user192,Juice,16,20
1300,user162,Coffee,10,1
1301,user162,Juice,10,16
1302,user162,Water,9,13
1303,user162,Juice,10,8
1304,user162,,21,19
1305,user162,Coffee,11,13
1306,user162,,19,13
1307,user162,Coffee,9,6
1308,user162,Smoothie,9,24
1309,user162,Smoothie,10,2
1310,user304,,11,18
1311,user304,Tea,22,13
1312,user304,Coffee,21,10
1313,user304,,18,23
1314,user304,Juice,11,13
1315,user304,Coffee,22,15
1316,user304,Water,14,11
1317,user304,Juice,15,10
1318,user304,Coffee,17,3
1319,user304,Juice,16,9
1320,user472,Water,19,15
1321,user472,Tea,22,16
1322,user472,Coffee,12,0
1323,user472,Tea,9,8
1324,user472,Tea,22,7
1325,user472,Tea,22,20
1326,user472,Smoothie,19,11
1327,user472,Coffee,20,20
1328,user472,Coffee,14,11
1329,user472,Juice,19,25
1330,user327,Coffee,20,21
1331,user327,Water,18,17
1332,user327,Coffee,12,18
1333,user327,Tea,14,12
1334,user327,Coffee,9,16
1335,user327,,22,20
1336,user327,Coffee,16,0
1337,user327,Tea,14,5
1338,user327,Coffee,11,9
1339,user327,Coffee,19,2
1340,user28,Water,14,18
1341,user28,Tea,13,6
1342,user28,Juice,15,22
1343,user28,Coffee,22,18
1344,user28,Tea,19,18
1345,user28,,9,8
1346,user28,Tea,16,24
1347,user28,Smoothie,12,22
1348,user28,,10,23
1349,user28,Tea,16,11
1350,user89,Tea,16,25
1351,user89,Water,9,2
1352,user89,Coffee,10,21
1353,user89,Water,11,8
1354,user89,Smoothie,10,17
1355,user89,Juice,14,10
1356,user89,Tea,14,9
1357,user89,Smoothie,11,12
1358,user89,Tea,12,16
1359,user89,Water,12,8
1360,user441,Water,11,0
1361,user441,,16,15
1362,user441,,15,8
1363,user441,Coffee,16,20
1364,user441,Water,17,11
1365,user441,Juice,21,17
1366,user441,Water,15,11
1367,user441,Coffee,17,7
1368,user441,,17,10
1369,user441,Smoothie,12,13
1370,user49,Juice,16,11
1371,user49,Juice,13,22
1372,user49,Coffee,20,25
1373,user49,Juice,9,1
1374,user49,Juice,19,9
1375,user49,Water,22,8
1376,user49,Water,21,7
1377,user49,,22,21
1378,user49,Coffee,20,20
1379,user49,Water,16,1
1380,user319,Water,13,7
1381,user319,Coffee,9,4
1382,user319,Coffee,11,7
1383,user319,Smoothie,19,2
1384,user319,Coffee,9,3
1385,user319,Coffee,16,1
1386,user319,Smoothie,19,15
1387,user319,Tea,21,20
1388,user319,Tea,19,6
1389,user319,Juice,17,22
1390,user443,Smoothie,15,0
1391,user443,Coffee,19,12
1392,user443,Water,20,24
1393,user443,Smoothie,19,9
1394,user443,Juice,11,5
1395,user443,Water,15,17
1396,user443,,11,8
1397,user443,,21,5
1398,user443,Coffee,15,9
1399,user443,,20,25
1400,user266,Juice,14,3
1401,user266,Juice,19,5
1402,user266,Smoothie,14,21
1403,user266,Smoothie,15,7
1404,user266,Tea,17,21
1405,user266,Water,14,24
1406,user266,,20,3
1407,user266,Water,15,1
1408,user266,Coffee,19,21
1409,user266,Juice,12,0
1410,user145,Coffee,18,1
1411,user145,Juice,15,22
1412,user145,,9,17
1413,user145,Smoothie,12,6
1414,user145,Coffee,13,18
1415,user145,Coffee,13,9
1416,user145,Smoothie,15,22
1417,user145,Juice,18,6
1418,user145,Tea,17,13
1419,user145,Tea,11,7
1420,user20,Water,15,4
1421,user20,Water,21,11
1422,user20,Coffee,10,2
1423,user20,Smoothie,20,17
1424,user20,Tea,18,24
1425,user20,Water,9,22
1426,user20,Smoothie,22,4
1427,user20,,22,0
1428,user20,Water,22,4
1429,user20,,11,5
1430,user229,,10,17
1431,user229,Juice,11,19
1432,user229,Tea,21,2
1433,user229,Smoothie,11,19
1434,user229,Smoothie,14,18
1435,user229,Juice,10,7
1436,user229,Smoothie,9,22
1437,user229,,11,13
1438,user229,Tea,15,6
1439,user229,,22,23
1440,user149,,15,12
1441,user149,,21,6
1442,user149,Juice,22,6
1443,user149,,11,6
1444,user149,,14,8
1445,user149,Coffee,10,18
1446,user149,Juice,10,12
1447,user149,Water,22,18
1448,user149,Coffee,18,24
1449,user149,Water,9,9
1450,user201,,22,5
1451,user201,Coffee,9,5
1452,user201,Water,15,24
1453,user201,Tea,15,13
1454,user201,,10,24
1455,user201,Smoothie,17,21
1456,user201,,19,11
1457,user201,,16,25
1458,user201,Water,12,24
1459,user201,Coffee,11,11
1460,user125,Tea,22,21
1461,user125,Tea,12,15
1462,user125,Coffee,13,0
1463,user125,Coffee,22,9
1464,user125,,15,23
1465,user125,Coffee,14,2
1466,user125,Water,16,9
1467,user125,Water,12,3
1468,user125,Smoothie,12,23
1469,user125,Water,20,16
1470,user307,,17,4
1471,user307,Water,21,0
1472,user307,Smoothie,11,11
1473,user307,,11,20
1474,user307,,10,7
1475,user307,Tea,11,25
1476,user307,Juice,21,22
1477,user307,Smoothie,20,18
1478,user307,Coffee,13,23
1479,user307,Juice,17,7
1480,user418,Coffee,12,13
1481,user418,Water,17,8
1482,user418,Smoothie,10,11
1483,user418,Juice,16,3
1484,user418,,13,1
1485,user418,Juice,20,17
1486,user418,Tea,17,17
1487,user418,Smoothie,20,2
1488,user418,Juice,20,5
1489,user418,Coffee,22,16
1490,user290,Smoothie,17,12
1491,user290,,18,21
1492,user290,Water,17,2
1493,user290,Juice,19,3
1494,user290,Coffee,12,13
1495,user290,Coffee,17,10
1496,user290,Tea,9,2
1497,user290,Tea,10,11
1498,user290,Juice,22,8
1499,user290,Water,21,15
1500,user143,Coffee,14,17
1501,user143,,10,15
1502,user143,Tea,17,25
1503,user143,Tea,9,13
1504,user143,Water,15,3
1505,user143,Smoothie,12,4
1506,user143,Coffee,12,24
1507,user143,Tea,10,11
1508,user143,,15,24
1509,user143,Juice,18,16
1510,user273,Coffee,13,1
1511,user273,,19,22
1512,user273,Coffee,18,2
1513,user273,Juice,9,13
1514,user273,Juice,21,17
1515,user273,Coffee,9,14
1516,user273,Smoothie,16,10
1517,user273,Juice,19,8
1518,user273,Water,22,6
1519,user273,Coffee,13,10
1520,user296,Coffee,21,15
1521,user296,Juice,9,0
1522,user296,Coffee,12,0
1523,user296,Coffee,14,3
1524,user296,Tea,21,25
1525,user296,Coffee,16,9
1526,user296,,19,18
1527,user296,Tea,19,13
1528,user296,Juice,12,19
1529,user296,Water,11,13
1530,user222,Juice,16,23
1531,user222,Smoothie,21,8
1532,user222,Tea,9,24
1533,user222,,21,25
1534,user222,Coffee,14,6
1535,user222,Coffee,22,24
1536,user222,Water,11,11
1537,user222,,18,6
1538,user222,Smoothie,9,18
1539,user222,Smoothie,14,7
1540,user203,,18,17
1541,user203,Smoothie,17,18
1542,user203,Water,21,5
1543,user203,,9,10
1544,user203,,10,10
1545,user203,Tea,16,10
1546,user203,Smoothie,18,25
1547,user203,,11,14
1548,user203,Juice,15,24
1549,user203,,12,11
1550,user285,Tea,13,13
1551,user285,Smoothie,15,10
1552,user285,Juice,19,20
1553,user285,Coffee,16,17
1554,user285,Coffee,22,0
1555,user285,Tea,12,5
1556,user285,,13,9
1557,user285,Smoothie,16,13
1558,user285,Juice,20,19
1559,user285,Water,10,6
1560,user458,Juice,12,12
1561,user458,Juice,15,10
1562,user458,Water,13,20
1563,user458,Smoothie,18,24
1564,user458,Coffee,19,25
1565,user458,Water,16,6
1566,user458,Juice,10,20
1567,user458,Tea,10,14
1568,user458,Coffee,22,25
1569,user458,Tea,11,4
1570,user481,Juice,13,3
1571,user481,Water,17,6
1572,user481,Juice,20,7
1573,user481,Coffee,18,9
1574,user481,Coffee,17,2
1575,user481,Tea,12,0
1576,user481,Water,10,21
1577,user481,Tea,9,2
1578,user481,Smoothie,19,9
1579,user481,Juice,18,15
1580,user444,Tea,14,25
1581,user444,Juice,20,20
1582,user444,,16,9
1583,user444,Water,14,17
1584,user444,Water,12,10
1585,user444,Juice,17,18
1586,user444,,17,7
1587,user444,Water,22,23
1588,user444,Water,18,25
1589,user444,Tea,13,2
1590,user444,Smoothie,16,19
1591,user444,,16,13
1592,user444,Coffee,17,1
1593,user444,Coffee,10,10
1594,user444,Smoothie,19,23
1595,user444,Smoothie,22,22
1596,user444,Coffee,18,4
1597,user444,Water,20,3
1598,user444,,16,14
1599,user444,Juice,17,1
1600,user55,Smoothie,10,12
1601,user55,Tea,21,19
1602,user55,Smoothie,19,4
1603,user55,Coffee,15,5
1604,user55,Smoothie,14,2
1605,user55,Juice,14,13
1606,user55,Juice,15,8
1607,user55,Tea,20,12
1608,user55,Coffee,10,25
1609,user55,Tea,18,21
1610,user315,Juice,11,10
1611,user315,Water,18,1
1612,user315,,21,7
1613,user315,Smoothie,13,8
1614,user315,Juice,10,13
1615,user315,Coffee,18,24
1616,user315,Water,20,16
1617,user315,Juice,22,2
1618,user315,Juice,12,23
1619,user315,Water,9,10
1620,user326,Coffee,20,5
1621,user326,Water,20,16
1622,user326,Tea,22,21
1623,user326,Water,11,25
1624,user326,Juice,10,9
1625,user326,,11,10
1626,user326,Water,14,11
1627,user326,Tea,12,0
1628,user326,Smoothie,9,8
1629,user326,,12,18
1630,user322,Tea,15,5
1631,user322,Juice,22,11
1632,user322,Tea,15,17
1633,user322,Water,18,25
1634,user322,,20,14
1635,user322,,15,17
1636,user322,Coffee,22,22
1637,user322,Water,16,2
1638,user322,Smoothie,10,4
1639,user322,Smoothie,18,2
1640,user362,Tea,16,6
1641,user362,Water,9,10
1642,user362,Coffee,14,8
1643,user362,Juice,17,3
1644,user362,Coffee,9,11
1645,user362,Smoothie,20,8
1646,user362,Coffee,22,13
1647,user362,Coffee,17,3
1648,user362,,12,19
1649,user362,Water,10,20
1650,user22,,13,7
1651,user22,Tea,14,18
1652,user22,Juice,21,0
1653,user22,Smoothie,16,14
1654,user22,Water,13,13
1655,user22,Tea,21,18
1656,user22,Water,22,24
1657,user22,Coffee,14,3
1658,user22,Coffee,21,9
1659,user22,Juice,16,7
1660,user484,Water,12,11
1661,user484,Water,14,5
1662,user484,Tea,15,16
1663,user484,Smoothie,16,13
1664,user484,Tea,11,14
1665,user484,Tea,19,5
1666,user484,Tea,9,7
1667,user484,,22,18
1668,user484,Tea,16,16
1669,user484,,17,18
1670,user383,Water,14,17
1671,user383,Water,16,8
1672,user383,Smoothie,17,22
1673,user383,Tea,15,9
1674,user383,Tea,18,22
1675,user383,Water,11,0
1676,user383,Coffee,14,1
1677,user383,,21,5
1678,user383,,16,15
1679,user383,,16,25
1680,user469,Coffee,17,9
1681,user469,Juice,15,14
1682,user469,Smoothie,22,25
1683,user469,Water,9,1
1684,user469,Juice,17,4
1685,user469,Water,12,2
1686,user469,,21,25
1687,user469,Coffee,20,0
1688,user469,Coffee,19,5
1689,user469,Juice,22,6
1690,user454,Water,22,23
1691,user454,Tea,18,21
1692,user454,Smoothie,10,25
1693,user454,Smoothie,9,13
1694,user454,Smoothie,14,7
1695,user454,Juice,13,15
1696,user454,Coffee,15,6
1697,user454,Juice,12,7
1698,user454,,19,6
1699,user454,Water,11,5
1700,user115,Smoothie,16,15
1701,user115,Tea,22,7
1702,user115,,9,21
1703,user115,Coffee,12,12
1704,user115,Water,20,24
1705,user115,Juice,9,9
1706,user115,Tea,20,0
1707,user115,Smoothie,12,1
1708,user115,Smoothie,21,0
1709,user115,Tea,9,4
1710,user210,Tea,17,10
1711,user210,Juice,22,12
1712,user210,Tea,17,8
1713,user210,Juice,9,0
1714,user210,Coffee,22,4
1715,user210,Smoothie,11,14
1716,user210,Coffee,20,3
1717,user210,Tea,14,15
1718,user210,Smoothie,18,12
1719,user210,Coffee,11,17
1720,user155,Smoothie,21,24
1721,user155,Smoothie,17,20
1722,user155,Juice,15,1
1723,user155,Coffee,20,16
1724,user155,Coffee,12,6
1725,user155,Coffee,19,9
1726,user155,Juice,20,21
1727,user155,Coffee,19,16
1728,user155,,15,24
1729,user155,Juice,14,18
1730,user324,Smoothie,17,20
1731,user324,Juice,15,4
1732,user324,Water,13,15
1733,user324,Tea,18,4
1734,user324,Juice,14,2
1735,user324,Water,22,8
1736,user324,Water,22,11
1737,user324,Juice,20,12
1738,user324,Coffee,14,16
1739,user324,,13,4
1740,user398,Tea,20,17
1741,user398,Water,9,13
1742,user398,Smoothie,15,3
1743,user398,Coffee,9,20
1744,user398,Smoothie,9,22
1745,user398,Smoothie,17,18
1746,user398,Juice,22,12
1747,user398,Water,20,13
1748,user398,,11,21
1749,user398,,9,18
1750,user452,,10,21
1751,user452,Juice,14,6
1752,user452,Coffee,10,0
1753,user452,Coffee,18,15
1754,user452,Coffee,21,8
1755,user452,Coffee,14,15
1756,user452,Coffee,9,25
1757,user452,Water,21,22
1758,user452,Juice,18,24
1759,user452,Tea,17,22
1760,user153,Coffee,13,15
1761,user153,Coffee,12,10
1762,user153,,19,15
1763,user153,Coffee,20,7
1764,user153,Coffee,18,1
1765,user153,Juice,10,11
1766,user153,Juice,14,24
1767,user153,Water,21,14
1768,user153,,12,25
1769,user153,Water,14,9
1770,user226,,18,19
1771,user226,Water,11,25
1772,user226,Juice,9,18
1773,user226,Tea,9,21
1774,user226,Juice,18,18
1775,user226,,17,3
1776,user226,,20,6
1777,user226,Coffee,18,24
1778,user226,Coffee,21,18
1779,user226,Tea,14,6
1780,user9,Coffee,18,2
1781,user9,Water,19,24
1782,user9,Water,18,24
1783,user9,Smoothie,14,21
1784,user9,Smoothie,9,20
1785,user9,Coffee,20,3
1786,user9,Smoothie,19,16
1787,user9,Coffee,17,0
1788,user9,Juice,22,20
1789,user9,Smoothie,14,8
1790,user211,,22,6
1791,user211,Coffee,21,10
1792,user211,Juice,21,18
1793,user211,Smoothie,11,5
1794,user211,Tea,19,17
1795,user211,Water,19,0
1796,user211,Juice,22,15
1797,user211,Water,21,4
1798,user211,Tea,11,15
1799,user211,Coffee,19,12
1800,user151,Tea,17,15
1801,user151,Tea,15,0
1802,user151,Smoothie,16,4
1803,user151,,16,22
1804,user151,Smoothie,10,14
1805,user151,Smoothie,19,25
1806,user151,Juice,17,13
1807,user151,Smoothie,15,0
1808,user151,Smoothie,16,22
1809,user151,Tea,22,19
1810,user440,Juice,20,19
1811,user440,Smoothie,15,3
1812,user440,Tea,16,10
1813,user440,Juice,13,16
1814,user440,Juice,11,1
1815,user440,Tea,18,21
1816,user440,Juice,17,16
1817,user440,Coffee,17,25
1818,user440,Coffee,17,8
1819,user440,,14,13
1820,user173,Water,21,0
1821,user173,Tea,19,25
1822,user173,Tea,15,23
1823,user173,Water,21,7
1824,user173,Juice,21,5
1825,user173,Tea,10,24
1826,user173,Smoothie,17,20
1827,user173,,18,0
1828,user173,Tea,17,18
1829,user173,Water,22,4
1830,user393,Coffee,16,8
1831,user393,Tea,13,4
1832,user393,Juice,20,18
1833,user393,Juice,13,12
1834,user393,Smoothie,9,3
1835,user393,Tea,22,17
1836,user393,Smoothie,16,23
1837,user393,Water,18,24
1838,user393,Smoothie,13,15
1839,user393,Juice,11,15
1840,user319,Tea,14,10
1841,user319,,13,23
1842,user319,Smoothie,11,8
1843,user319,Smoothie,19,6
1844,user319,Tea,20,23
1845,user319,Coffee,11,6
1846,user319,,16,10
1847,user319,,13,10
1848,user319,Water,9,20
1849,user319,Smoothie,14,1
1850,user70,Smoothie,17,10
1851,user70,Juice,20,2
1852,user70,Coffee,22,0
1853,user70,,10,21
1854,user70,Water,11,17
1855,user70,Tea,13,11
1856,user70,Tea,19,7
1857,user70,Juice,9,11
1858,user70,Coffee,21,24
1859,user70,Juice,19,15
1860,user333,Water,22,25
1861,user333,Tea,13,25
1862,user333,Smoothie,20,17
1863,user333,Tea,17,11
1864,user333,Smoothie,20,6
1865,user333,,11,19
1866,user333,Juice,12,11
1867,user333,Coffee,22,3
1868,user333,Tea,17,24
1869,user333,Water,9,13
1870,user152,Tea,15,22
1871,user152,Tea,18,7
1872,user152,Coffee,21,16
1873,user152,Smoothie,22,25
1874,user152,,12,19
1875,user152,Coffee,16,24
1876,user152,Coffee,15,4
1877,user152,Juice,20,13
1878,user152,,13,0
1879,user152,Tea,18,3
1880,user185,Coffee,9,6
1881,user185,Water,10,1
1882,user185,,18,3
1883,user185,Tea,18,12
1884,user185,,18,5
1885,user185,Water,15,6
1886,user185,,9,3
1887,user185,Water,21,4
1888,user185,Juice,9,10
1889,user185,Coffee,10,8
1890,user132,Water,13,11
1891,user132,Coffee,16,0
1892,user132,Smoothie,17,8
1893,user132,Tea,19,23
1894,user132,Water,20,20
1895,user132,Water,10,23
1896,user132,Juice,16,20
1897,user132,Tea,22,20
1898,user132,Tea,21,22
1899,user132,Water,22,2
1900,user410,Smoothie,17,12
1901,user410,Juice,19,9
1902,user410,Coffee,17,17
1903,user410,Coffee,16,8
1904,user410,,12,7
1905,user410,Water,10,5
1906,user410,,18,10
1907,user410,Coffee,22,25
1908,user410,,14,2
1909,user410,Water,21,5
1910,user228,Coffee,16,23
1911,user228,Coffee,9,17
1912,user228,Smoothie,20,19
1913,user228,Juice,13,15
1914,user228,Smoothie,22,11
1915,user228,Water,12,12
1916,user228,Water,11,18
1917,user228,,19,19
1918,user228,Water,13,20
1919,user228,,16,25
1920,user166,,15,9
1921,user166,Water,20,8
1922,user166,Tea,9,24
1923,user166,Coffee,11,10
1924,user166,Smoothie,12,24
1925,user166,Juice,21,21
1926,user166,Juice,17,25
1927,user166,,16,14
1928,user166,Tea,19,24
1929,user166,Tea,15,5
1930,user415,Juice,22,14
